,Brand,Review,BOW Similarity Score
1760,Double Dry Hopped Mylar Bags ,"#91, yummy!",0.0
1761,Double Dry Hopped Double Mosaic Daydream ,"""pours a hazy golden kinda with a cantaloupe flesh texture. white head. citrus, marijuana, and a little pineapple. this is a little more citrusy and dank than the raw sugar can delight i get from ddh double mosaic dream, an all time other half beer for me. regardless, this is a good one. it's soft. possibly a bit more pulpy than i'd want as i do get some vegetal hop character on the back end. much inferior to ddh double mosaic dream.""",0.0
1762,Double Dry Hopped Double Mosaic Daydream ,"4 months old. can to wine glass.', '\n', '\nl: pours a hazy dark yellow with a fluffy white head that leaves a good amount of lacing. plenty of floaters.', '\n', '\ns: ripe tropical fruits paired with candied citrus fruits. mainly mango, pineapple, tangerine and a bit of melon.', '\n', '\nt: pretty much tastes as it smells. probably even a tad sweeter. minimally zesty and slightly bitter. ', '\n', '\nf: full, smooth and creamy. low carbonation.', '\n', '\no: very good single hop ipa that showcases the mosaic hop variety in a great way. the tropical sweetness is balanced very nicely by the slightly bitter and zesty notes. quite creamy thanks to the oats and lactose.",0.0
1763,Double Dry Hopped Double Mosaic Daydream ,"""can poured into a bell's brewery snifter"", '\n', '\na: pours hazy golden amber with a creamy off white head that settles to a firm layer and laces beautifully. ', '\n', '\ns: jumps out of the glass with bright citrus, juicy tropical and stone fruit, a little pine, faintly grassy, biscuity malt, and caramel sweetness. ', '\n', '\nt: big tropical and stone fruit, passion fruit, mango, lychee, pineapple, peach, apricot, guava, and a hint of blueberry, bright citrus, lemon lime and tangerine, crisp pine, biscuity malt, caramel sweetness, and a touch of lactose. ', '\n', '\nm: medium body, moderate carbonation, soft on the palate, just a touch of hop burn warmth, super drinkable for 8.5%.', '\n', ""\no: holy crap. i don't think i've ever had a mosaic beer like this. they pulled out some amazing flavors. super clean, great intensity, maybe a touch on the sweet side, but everything pops. i'm beyond stoked i got to try this.""",0.0
1764,Double Dry Hopped Double Mosaic Daydream ,"an excellent neipa and an excellent representation of the mosaic hop. it’s citrusy and juicy without being obnoxiously so, it’s got a mild bitterness, it’s a bit dank. very well balanced. mouth watering finish, good alcohol presence, refreshing and extremely tasty. easily the best beer i’ve had from other half, and probably the best new to me beer i’ve had so far in 2022.",0.0
1765,Double Dry Hopped Double Mosaic Daydream ,"""poured on tap at the other half location in philly. pours a cloudy orange-yellow color medium bodied off white colored head that laces the glass a bit as it fades. smells of tangerine, orange, grapefruit and a sweet cream aroma at the end, like a tangerine creamsicle. taste is sweet but not overly sweet with citrusy tangerine and a sweet cream flavor, again like a tangerine creamsicle with a slight bitterness at the backend. it's smooth, rich, nicely carbonated, an excellent beer.""",0.0
1766,Double Dry Hopped Double Mosaic Daydream ,"very good, but a little puzzled as to the 100 rating here. i get the typical oh ddh mosaic taste here, a bit of blueberry with the hops, kind of sweet but i think the lactose mutes the hop bite that ddh double mosaic dream brings. good? yes. not as good as the other version.",0.0
1767,Double Dry Hopped Double Mosaic Daydream ,"pours a hazy golden amber with a creamy off white head that dissipates quickly. on the nose, lots of citrus, juicy tropical and stone fruit, a little piney with some grassy notes. on the palate, gobs of tropical and stone fruit, bright citrus, and pine/herbaceous notes on the back end, nice biscuity malt backbone with a slight burnt sugar sweetness along with a hint of lactose. medium body, moderate carbonation, super soft on the palate, very drinkable for 8.5%. overall, a great imperial oat ipa, the best i’ve tried. it is slightly on the sweet side, but the flavors and mouthfeel meld together perfectly!",0.0
1768,Double Dry Hopped Double Mosaic Daydream ,"""this was a good beer. these double hazy are taking the levels up every time. this was creamy credit to the lactose and oats. the pour was a nice light orange and on the nose was tropical almost mango flavor. the flavor was consistent through the palate, great beer, i'll take a 4 pack!""",0.0
1769,Double Dry Hopped Double Citra Daydream ,"#132, yummy!",0.0
1770,Double Dry Hopped Double Citra Daydream ,"5/14/22 canned 4/18/22 dc. soft, creamy, pillowy. citrus forward with strong wheat, oats influence. no pine or bitterness at all. high quality but not a fav for reasons of style.",0.0
1771,Double Dry Hopped Double Citra Daydream ,"every bit as good as the mosaic of the same style/treatment. maybe even a touch better for my palate.', '\n', '\ntons of soft citrus and pineapple. fluffy little touches of grass.",0.0
1772,4th Anniversary ,4th anniversary re-boot for 8th anniversary.,0.0
1773,4th Anniversary ,"cloudy orange with a fat finger of dense, off-white foam head. good retention and thick lacing.', '\n', '\nbig pineapple aroma with tropical starburst, dank jungle weed and mango beneath.', '\n', '\npineapple-forward taste as well, coupled with an interesting herbal note that lends some slight bitterness in the finish. there was fairly strong playdoh in there at first, too; it might have been connected to the head, because it faded after the first few sips.', '\n', '\nfull bodied with fairly zippy carbonation.', '\n', '\nlots of fantastic elements in this. the playdoh was a huge let down at first, but again, that off-flavor didn’t last too long.",0.07580980435789034
1774,4th Anniversary ,"holy cow was my reaction to seeing this. it poured very thick. orange color. 2 finger white head. the head retention is amazing, considering the abv. beautiful lacing on the glass. ', ""\nthe nose is well, fairly minimal. which surprises me. i'm just getting a faint citrus from it. just a hint of pineapple, and grapefruit. very minimal. "", ""\ntaste - now the taste is another thing all together from the aroma. this is a very hoppy beer. there's just a ton of citrus in it. pineapple, grapefruit, orange - all there. tons of hops in the flavor. "", ""\nthis beer is thick as heck here, which doesn't surprise me one bit. the hops just cling to my throat, and don't let go at all."", '\nwhile this beer is light in the aroma department, it more than makes up in every other category. another damn solid beer from other half.",0.0
1775,4th Anniversary ,"poured from a can (2/5) into a teku', '\n', '\nl: solid yellow/tan color, small white head that dissipates after a minute, minimal lacing', '\n', '\ns: tons of ripe/overripe fruit (passionfruit, mango, papaya, citrus) with a slight sweet/boozy note, almost creamy', '\n', '\nt: everything carries through in a very impressive way. juicy and smooth, nearly creamy, with the slightest bit of bite at the end and a tiny hint of alcohol', '\n', '\nf: soft, smooth, solid', '\n', '\no: just as i remembered, a great triple ipa full of those dank fruit notes i enjoyed",0.0
1776,4th Anniversary ,pure perfection. fruity and juicy. tasty and simple. liquid perfection squared. if all ohs beers were this good then the fda would need to regulate this brewery because it is a highly addictive substance. thank goodness this beer is not released regularly.,0.0
1777,Triple Citra Daydream ,"a thanks goes out to the incredible woodychandler for this beer. poured from a 16 oz.can. has a pretty, hazy orange color with a 1/2 inch head. smell is of citrus, some mango. taste is citrus, peaches, mango, a bit of alcohol is present. feels full bodied in the mouth and overall is a solid beer, but i was expecting more.",0.0
1778,Triple Citra Daydream ,"grabbed can at perfect about 8 months ago. lost/ found in beer fridge today. ', '\nunsure fresh, but this beer at 8 months is a monster across the board. ', '\ngorgeous slightly orange hinted golden yellow; hazy with a creamy thick white head… which breaks down into layers of dense foam that cascade in multiple halos within glass.', '\nnose is citric orange; grass; melon, double bubble . flavor mirrors with more noticeable apricot tartness and some banana like richness coming through as well. ', '\nbody is velvety smooth only lightly carbonated. rich but not heavy or sluggish. not for everyone but spot on in my wheel house. seems almost hand pulled from cask. absolutely no double digit abv noticeable at all. mastercrafting here.', '\noverall i just had to bump it up a bit the sum is even better than the amazing parts. big bow here.",0.061898446059017294
1779,Triple Citra Daydream ,"l- a bright hazy oj', '\n', '\ns- tropical notes of orange, tangerine, mango, grapefruit, kiwi, nectarine, peach, lemon.', '\n', '\nt- follows the nose, full , sweet tropical notes weigh heavily here ', '\n', '\nf- medium, full', '\n', '\no- an extraordinary neipa, would definitely purchase again",0.0
1780,Triple Citra Daydream ,"**', '\n11/23/21', '\n', '\nbegins and ends with big grassy notes, grapefruit, tangerine citrus notes wash out the middle.', '\nstrong....big hop bite in finish.', '\nabv is very apparent.', '\n', '\nin your face.', '\n', '\n', '\n**",0.0
